path,label,source_path
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4195.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4195.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1362.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1362.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4889.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4889.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5524.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5524.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4740.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4740.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1775.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1775.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2294.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2294.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5743.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5743.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2447.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2447.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5748.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5748.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4912.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4912.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3461.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3461.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3800.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3800.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1860.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1860.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5919.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5919.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1498.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1498.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2043.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2043.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1238.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1238.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-631.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-631.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3459.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3459.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2822.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2822.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2515.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2515.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2773.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2773.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2718.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2718.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1592.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1592.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1677.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1677.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1621.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1621.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-815.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-815.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3821.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3821.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4425.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4425.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5049.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5049.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-846.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-846.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5199.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5199.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5159.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5159.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4694.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4694.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5000.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5000.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-422.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-422.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5021.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5021.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3775.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3775.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1006.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1006.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-130.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-130.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-782.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-782.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4547.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4547.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5251.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5251.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-756.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-756.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2190.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2190.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3067.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3067.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5597.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5597.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1296.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1296.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5885.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5885.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1471.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1471.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5646.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5646.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3065.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3065.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5603.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5603.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-710.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-710.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-431.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-431.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4817.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4817.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2512.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2512.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-676.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-676.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2798.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2798.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4030.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4030.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1507.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1507.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5889.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5889.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2664.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2664.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4529.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4529.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-859.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-859.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5358.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5358.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1673.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1673.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-983.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-983.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1124.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1124.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1530.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1530.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5295.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5295.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1331.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1331.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5718.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5718.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-230.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-230.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3130.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3130.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-878.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-878.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2835.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2835.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4489.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4489.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4718.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4718.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-595.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-595.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4723.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4723.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4979.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4979.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5868.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5868.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4750.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4750.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2680.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2680.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1596.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1596.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1731.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1731.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5338.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5338.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2602.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2602.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1786.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1786.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2810.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2810.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2265.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2265.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-794.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-794.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3710.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3710.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1401.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1401.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4546.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4546.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3144.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3144.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4388.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4388.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-104.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-104.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-5340.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5340.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1974.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1974.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1198.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1198.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-1369.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1369.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4374.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4374.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-2465.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2465.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-4272.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4272.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3883.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3883.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3518.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3518.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-3444.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3444.png
data\processed\labelled_4232\Lung_Opacity\images\Lung_Opacity-204.png,Lung_Opacity,data\raw\radiography\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-204.png
