path,source_path
data\processed\unlabelled_16934\images\unlabelled_06337_72c177fd00.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_1748.png
data\processed\unlabelled_16934\images\unlabelled_06338_a730027139.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\Normal\images\Normal (54).png
data\processed\unlabelled_16934\images\unlabelled_06339_a02517a266.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3705).png
data\processed\unlabelled_16934\images\unlabelled_06340_7ed5604082.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11692_ses-E21884_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_06341_18983deb52.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09571_ses-E16890_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_06342_c0bfa1f3ff.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2338).png
data\processed\unlabelled_16934\images\unlabelled_06343_e752c4304f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_167.png
data\processed\unlabelled_16934\images\unlabelled_06344_e9969c09d7.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2046).png
data\processed\unlabelled_16934\images\unlabelled_06345_4635a4bcf9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S12033_ses-E24084_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_06346_3bf2898ed8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3391).png
data\processed\unlabelled_16934\images\unlabelled_06347_09820af299.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9088).png
data\processed\unlabelled_16934\images\unlabelled_06348_39154627db.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (9281).png
data\processed\unlabelled_16934\images\unlabelled_06349_eab9bc99fd.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6889).png
data\processed\unlabelled_16934\images\unlabelled_06350_01d9181e63.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2670).png
data\processed\unlabelled_16934\images\unlabelled_06351_fe638304d9.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\COVID-19\images\covid_1718.png
data\processed\unlabelled_16934\images\unlabelled_06352_8045a715ce.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1847).png
data\processed\unlabelled_16934\images\unlabelled_06353_cac627387c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S11879_ses-E24380_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_06354_9eaa7b6c1a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1853).png
data\processed\unlabelled_16934\images\unlabelled_06355_675daf38f2.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_3876.png
data\processed\unlabelled_16934\images\unlabelled_06356_acd27416a1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11385_ses-E20508_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_06357_59157939e9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10728).png
data\processed\unlabelled_16934\images\unlabelled_06358_c123b9dc7d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10628_ses-E18419_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_06359_908bcb14a0.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3418.png
data\processed\unlabelled_16934\images\unlabelled_06360_28db8d7a36.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\COVID-19\images\covid_2565.png
data\processed\unlabelled_16934\images\unlabelled_06361_d94db5c521.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (2025).png
data\processed\unlabelled_16934\images\unlabelled_06362_64fac85f62.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (307).png
data\processed\unlabelled_16934\images\unlabelled_06363_41691f97a2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6496).png
data\processed\unlabelled_16934\images\unlabelled_06364_3d1bfa884f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (108).png
data\processed\unlabelled_16934\images\unlabelled_06365_18166334c1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09432_ses-E23826_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_06366_1b8e78bf0e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (767).png
data\processed\unlabelled_16934\images\unlabelled_06367_a2c17c9790.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6593).png
data\processed\unlabelled_16934\images\unlabelled_06368_f62d67fb0c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2739).png
data\processed\unlabelled_16934\images\unlabelled_06369_e9756e73a7.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_467.png
data\processed\unlabelled_16934\images\unlabelled_06370_2b6f22d81f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6592).png
data\processed\unlabelled_16934\images\unlabelled_06371_f67ae545d6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6648).png
data\processed\unlabelled_16934\images\unlabelled_06372_fcb3d8268e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09560_ses-E17942_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_06373_a7bdc03cd2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S12154_ses-E23995_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_06374_9bc6c7d62b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_317.png
data\processed\unlabelled_16934\images\unlabelled_06375_01fd70b442.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\covid_2032.png
data\processed\unlabelled_16934\images\unlabelled_06376_ac0922a818.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1974).png
data\processed\unlabelled_16934\images\unlabelled_06377_8755ee6ffb.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (11025).png
data\processed\unlabelled_16934\images\unlabelled_06378_a1f8daf000.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09481_ses-E20350_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_06379_29cfc3afde.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3617).png
data\processed\unlabelled_16934\images\unlabelled_06380_95ecee381c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3623.png
data\processed\unlabelled_16934\images\unlabelled_06381_b3bf04280f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_533.png
data\processed\unlabelled_16934\images\unlabelled_06382_33d01aebec.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1085).png
data\processed\unlabelled_16934\images\unlabelled_06383_5702d1a5e9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (3171).png
data\processed\unlabelled_16934\images\unlabelled_06384_5f5f4c7ab7.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10589_ses-E19795_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_06385_0f7cf268a2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5284).png
data\processed\unlabelled_16934\images\unlabelled_06386_77900d1f2b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1117).png
data\processed\unlabelled_16934\images\unlabelled_06387_3b07df89a2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10786_ses-E21524_run-1_bp-chest_dx.png
data\processed\unlabelled_16934\images\unlabelled_06388_12e94ab4bd.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (287).png
data\processed\unlabelled_16934\images\unlabelled_06389_c204ea475a.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (11957).png
data\processed\unlabelled_16934\images\unlabelled_06390_4d8387099a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (10956).png
data\processed\unlabelled_16934\images\unlabelled_06391_68ab70f5f8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (2718).png
data\processed\unlabelled_16934\images\unlabelled_06392_5c485a44f0.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (1886).png
data\processed\unlabelled_16934\images\unlabelled_06393_18e0694f2a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4137).png
data\processed\unlabelled_16934\images\unlabelled_06394_7b14b3143d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5145).png
data\processed\unlabelled_16934\images\unlabelled_06395_c6a9f4d1c0.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S12614_ses-E25825_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_06396_064b0bc1de.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3062).png
data\processed\unlabelled_16934\images\unlabelled_06397_2dbef357ad.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11236_ses-E25185_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_06398_071b410bde.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (1857).png
data\processed\unlabelled_16934\images\unlabelled_06399_0d02d4a02b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6751).png
data\processed\unlabelled_16934\images\unlabelled_06400_9c6f042084.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S12109_ses-E23843_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_06401_f5d500aa1f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (9502).png
data\processed\unlabelled_16934\images\unlabelled_06402_5cc1bf9b0a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2246).png
data\processed\unlabelled_16934\images\unlabelled_06403_ba4925b93a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5219).png
data\processed\unlabelled_16934\images\unlabelled_06404_456e95a56b.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\COVID-19\images\covid_2488.png
data\processed\unlabelled_16934\images\unlabelled_06405_bab157e670.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (8160).png
data\processed\unlabelled_16934\images\unlabelled_06406_182e5133e2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (8884).png
data\processed\unlabelled_16934\images\unlabelled_06407_a80e1fe34d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11132_ses-E20602_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_06408_cb2a707a42.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5273).png
data\processed\unlabelled_16934\images\unlabelled_06409_f967419763.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5058).png
data\processed\unlabelled_16934\images\unlabelled_06410_f63bb52669.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (392).png
data\processed\unlabelled_16934\images\unlabelled_06411_bbbde297ac.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10752_ses-E18656_acq-1_run-1_bp-chest_vp-ll_dx.png
data\processed\unlabelled_16934\images\unlabelled_06412_9ea3476275.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09455_ses-E17099_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_06413_e562488393.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (4030).png
data\processed\unlabelled_16934\images\unlabelled_06414_3a81eec239.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4808).png
data\processed\unlabelled_16934\images\unlabelled_06415_7ff9aded6b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (4208).png
data\processed\unlabelled_16934\images\unlabelled_06416_d3b63b98fa.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (825).png
data\processed\unlabelled_16934\images\unlabelled_06417_1aab869cf3.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1438.png
data\processed\unlabelled_16934\images\unlabelled_06418_5d0d492118.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (9868).png
data\processed\unlabelled_16934\images\unlabelled_06419_c177e81c1f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5813).png
data\processed\unlabelled_16934\images\unlabelled_06420_14121c4c52.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11646).png
data\processed\unlabelled_16934\images\unlabelled_06421_54fd739a98.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3309).png
data\processed\unlabelled_16934\images\unlabelled_06422_288e7b7560.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (11008).png
data\processed\unlabelled_16934\images\unlabelled_06423_d704a81454.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10346).png
data\processed\unlabelled_16934\images\unlabelled_06424_d680ab39b2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (4966).png
data\processed\unlabelled_16934\images\unlabelled_06425_71bf996d51.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1332.png
data\processed\unlabelled_16934\images\unlabelled_06426_694304f1f8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11214_ses-E24608_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_06427_6c982221b2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (9549).png
data\processed\unlabelled_16934\images\unlabelled_06428_7c396c1eb8.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (11929).png
data\processed\unlabelled_16934\images\unlabelled_06429_efb85360c1.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1388.png
data\processed\unlabelled_16934\images\unlabelled_06430_5b091b27be.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S09808_ses-E18449_run-1_bp-chest_cr.png
data\processed\unlabelled_16934\images\unlabelled_06431_686bc585c0.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5752).png
data\processed\unlabelled_16934\images\unlabelled_06432_91af71b307.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5734).png
